query,KEGG_id,KEGG_name,KEGG_formula,KEGG_pathway,KEGG_module,KEGG_brite,KEGG_enzyme,KEGG_reaction
glycerol 3-phosphate,cpd:C00416,"Phosphatidate;Phosphatidic acid;1,2-Diacyl-sn-glycerol 3-phosphate;3-sn-Phosphatidate",C5H7O8PR2,Glycerolipid metabolism;Glycerophospholipid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;cAMP signaling pathway;Phosphatidylinositol signaling system;Phospholipase D signaling pathway;Fc gamma R-mediated phagocytosis;GnRH signaling pathway;Fat digestion and absorption;Pathways in cancer;Pancreatic cancer;Choline metabolism in cancer,"Triacylglycerol biosynthesis;Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE","Compounds with biological roles [BR:br08001]; Lipids;  Phospholipids;   Glycerophospholipids;    C00416  Phosphatidic acid;Lipids [BR:br08002]; GP  Glycerophospholipids;  GP10 Glycerophosphates;   GP1001 Diacylglycerophosphates;    C00416  1,2-Diacyl-sn-glycerol 3-phosphate",2.3.1.51;2.3.1.52;2.7.1.107;2.7.1.174;2.7.7.41;3.1.1.118;3.1.3.4;3.1.4.4;3.1.4.50;3.6.1.26;3.6.1.75,R01310 R01797 R01799 R02051 R02239 R02240 R02241 R02242;R02760 R04149 R06623 R07398 R09381 R09644 R09944 R12796
glycerol 3-phosphate,cpd:C00681,1-Acyl-sn-glycerol 3-phosphate;2-Lysophosphatidate;Lysophosphatidate;Lysophosphatidic acid,C4H8O7PR,Glycerolipid metabolism;Glycerophospholipid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Phospholipase D signaling pathway;Neuroactive ligand-receptor interaction;Gap junction;Regulation of actin cytoskeleton;Fat digestion and absorption;Vitamin digestion and absorption;Pathogenic Escherichia coli infection;Pathways in cancer,Triacylglycerol biosynthesis,Lipids [BR:br08002]; GP  Glycerophospholipids;  GP10 Glycerophosphates;   GP1005 Monoacylglycerophosphates;    C00681  1-Acyl-sn-glycerol 3-phosphate,1.1.1.101;2.3.1.15;2.3.1.51;2.3.1.275;2.7.1.94;3.1.3.2;3.1.3.106,R00851 R02241 R02617 R02756 R02757 R02760 R09380 R09381;R11527 R12241
glycerol 3-phosphate,cpd:C01264,2-Acetyl-1-alkyl-sn-glycero-3-phosphate;1-Alkyl-2-acetyl-sn-glycero-3-phosphate;1-Alkyl-2-acetyl-sn-glycerol 3-phosphate,C5H10O7PR,Ether lipid metabolism;Metabolic pathways,NA,"Lipids [BR:br08002]; GP  Glycerophospholipids;  GP10 Glycerophosphates;   GP1002 1-alkyl,2-acylglycerophosphates;    C01264  1-Alkyl-2-acetyl-sn-glycerol 3-phosphate",2.3.1.105;3.1.3.59,R03454 R03455
glycerol 3-phosphate,cpd:C03189,DL-Glycerol 1-phosphate;Glycerol 1-phosphate;Glycerol-3-phosphate;rac-Glycerol 1-phosphate;DL-Glyceryl 1-phosphate;DL-Glycerol 3-phosphate,C3H9O6P,NA,NA,NA,3.1.3.21;3.1.4.42,R02648 R08658
glycerol 3-phosphate,cpd:C03506,"Indoleglycerol phosphate;1-C-(Indol-3-yl)glycerol 3-phosphate;(3-Indolyl)-glycerol phosphate;C1-(3-Indolyl)-glycerol 3-phosphate;(1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate;Indole-3-glycerol phosphate",C11H14NO6P,"Phenylalanine, tyrosine and tryptophan biosynthesis;Benzoxazinoid biosynthesis;Indole diterpene alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;Biosynthesis of alkaloids derived from shikimate pathway;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids","Tryptophan biosynthesis, chorismate => tryptophan;Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline;Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside",NA,4.1.1.48;4.1.2.8;4.2.1.20,R02340 R02722 R03508 R10349
glycerol 3-phosphate,cpd:C03849,Acyl-sn-glycerol 3-phosphate,NA,NA,NA,NA,2.7.1.94,R03754
glycerol 3-phosphate,cpd:C03892,"Phosphatidylglycerophosphate;1-(3-sn-Phosphatidyl)-sn-glycerol 3-phosphate;3-(3-Phosphatidyl)-D-glycerol 1-phosphate;1,2-Diacyl-sn-glycero-3-phospho-sn-glycerol 3'-phosphate",C8H14O13P2R2,Glycerophospholipid metabolism;Metabolic pathways,NA,"Lipids [BR:br08002]; GP  Glycerophospholipids;  GP05 Glycerophosphoglycerophosphates;   GP0501 Diacylglycerophosphoglycerophosphates;    C03892  1,2-Diacyl-sn-glycero-3-phospho-sn-glycerol 3'-phosphate",2.7.8.5;3.1.3.27,R01801 R02029
glycerol 3-phosphate,cpd:C03968,1-Alkyl-sn-glycero-3-phosphate;1-Alkyl-sn-glycerol 3-phosphate;1-O-Alkyl-sn-glycerol 3-phosphate,C3H8O6PR,Ether lipid metabolism;Metabolic pathways,NA,Lipids [BR:br08002]; GP  Glycerophospholipids;  GP10 Glycerophosphates;   GP1006 Monoalkylglycerophosphates;    C03968  1-Alkyl-sn-glycerol 3-phosphate,1.1.1.101;2.3.1.105;2.3.1.-;2.7.1.93;3.1.4.39,R03455 R04126 R04360 R04361 R04362
glycerol 3-phosphate,cpd:C03974,2-Acyl-sn-glycerol 3-phosphate,C4H8O7PR,Glycerophospholipid metabolism;Biosynthesis of secondary metabolites,NA,Lipids [BR:br08002]; GP  Glycerophospholipids;  GP10 Glycerophosphates;   GP1005 Monoacylglycerophosphates;    C03974  2-Acyl-sn-glycerol 3-phosphate,2.3.1.52;2.3.1.198;2.7.1.94;3.1.1.118,R02242 R02758 R06872 R12796
glycerol 3-phosphate,cpd:C04036,1-Palmitoylglycerol 3-phosphate;1-Hexadecanoyl-sn-glycero-3-phosphate,C19H39O7P,NA,NA,Lipids [BR:br08002]; GP  Glycerophospholipids;  GP10 Glycerophosphates;   GP1005 Monoacylglycerophosphates;    C04036  1-Hexadecanoyl-sn-glycero-3-phosphate,1.1.1.101,R03357
glycerol 3-phosphate,cpd:C04641,2-(alpha-D-Galactosyl)-sn-glycerol 3-phosphate,C9H19O11P,NA,NA,NA,2.4.1.137,R00853
glycerol 3-phosphate,cpd:C04666,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate;D-erythro-Imidazole-glycerol 3-phosphate;D-erythro-Imidazole-glycerol phosphate,C6H11N2O6P,Histidine metabolism;Biosynthesis of alkaloids derived from histidine and purine;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids,"Histidine biosynthesis, PRPP => histidine",NA,4.2.1.19;4.3.2.10,R03457 R04558 R12152
glycerol 3-phosphate,cpd:C04703,"alpha-D-Galactosyl-(1,1')-sn-glycerol 3-phosphate;1-O-alpha-D-Galactosyl-sn-glycerol 3-phosphate",C9H19O11P,NA,NA,NA,2.4.1.96,R00854
glycerol 3-phosphate,cpd:C05977,2-Acyl-1-alkyl-sn-glycero-3-phosphate;1-Alkyl-2-acyl-sn-glycerol 3-phosphate,C4H7O7PR2,Ether lipid metabolism;Metabolic pathways,NA,"Lipids [BR:br08002]; GP  Glycerophospholipids;  GP10 Glycerophosphates;   GP1002 1-alkyl,2-acylglycerophosphates;    C05977  1-Alkyl-2-acyl-sn-glycerol 3-phosphate",2.3.1.-;3.1.3.4,R04162 R04361
glycerol 3-phosphate,cpd:C10517,2-(alpha-D-Glucosyl)-sn-glycerol 3-phosphate,C9H19O11P,NA,NA,NA,2.4.1.213;3.1.3.69,R05328 R05791
glycerol 3-phosphate,cpd:C13889,1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphate;1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol 3-phosphate,C37H71O8P,NA,NA,Lipids [BR:br08002]; GP  Glycerophospholipids;  GP10 Glycerophosphates;   GP1001 Diacylglycerophosphates;    C13889  1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphate,NA,NA
Glyceryl-glycoside NIST,NA,NA,NA,NA,NA,NA,NA,NA
Heptanoic acid NIST,NA,NA,NA,NA,NA,NA,NA,NA
hydrocinnamic acid,cpd:C00166,Phenylpyruvate;Phenylpyruvic acid;alpha-Ketohydrocinnamic acid;keto-Phenylpyruvate;3-Phenyl-2-oxopropanoate;2-Oxo-3-phenylpropanoate,C9H8O3,"Phenylalanine metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;D-Amino acid metabolism;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of plant secondary metabolites;Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids","Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine",NA,1.1.1.110;1.1.1.237;1.4.1.20;1.4.3.2;1.4.5.1;1.13.11.27;2.1.1.281;2.3.3.-;2.6.1.1;2.6.1.5;2.6.1.9;2.6.1.21;2.6.1.28;2.6.1.57;2.6.1.58;2.6.1.64;2.6.1.70;2.6.1.-;4.1.1.43;4.1.1.-;4.2.1.51;4.2.1.91;5.3.2.1,R00688 R00689 R00692 R00694 R00695 R01370 R01371 R01372;R01373 R01374 R01375 R01376 R01377 R01378 R01582 R10431;R10499 R10500 R11068
hydrocinnamic acid,cpd:C02763,2-Hydroxy-3-phenylpropenoate;enol-Phenylpyruvate;enol-Phenylpyruvic acid;enol-alpha-Ketohydrocinnamic acid,C9H8O3,Phenylalanine metabolism;Metabolic pathways,NA,NA,5.3.2.1,R01378
lactic acid,cpd:C00186,(S)-Lactate;L-Lactate;L-Lactic acid,C3H6O3,Glycolysis / Gluconeogenesis;Fructose and mannose metabolism;Pyruvate metabolism;Propanoate metabolism;Styrene degradation;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;cAMP signaling pathway;HIF-1 signaling pathway;Efferocytosis;Glucagon signaling pathway;Central carbon metabolism in cancer,NA,Compounds with biological roles [BR:br08001]; Organic acids;  Carboxylic acids;   Hydroxycarboxylic acids;    C00186  L-Lactate; (S)-2-Hydroxypropanoate,1.1.1.27;1.1.1.436;1.1.2.3;1.1.3.2;1.1.99.7;1.2.1.22;1.13.12.4;2.8.3.1;3.7.1.26;4.1.1.101;4.1.2.36;5.1.2.1,R00196 R00319 R00703 R00753 R01446 R01447 R01449 R01450;R05508 R10691 R11074 R11996 R13050
lactic acid,cpd:C00256,(R)-Lactate;D-Lactate;D-Lactic acid;D-2-Hydroxypropanoic acid;D-2-Hydroxypropionic acid,C3H6O3,Pyruvate metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Vancomycin resistance,NA,NA,1.1.1.28;1.1.1.436;1.1.2.4;1.1.2.5;1.1.5.12;1.1.99.6;1.1.99.40;1.2.1.23;3.1.2.6;3.1.6.17;4.2.1.126;4.2.1.130;5.1.2.1;6.1.2.1,R00197 R00198 R00297 R00704 R01448 R01450 R01735 R01736;R08555 R09588 R09796 R11591 R11593 R13049
lactic acid,cpd:C00491,L-Cystine;L-Dicysteine;L-alpha-Diamino-beta-dithiolactic acid,C6H12N2O4S2,Cysteine and methionine metabolism;Metabolic pathways;ABC transporters;Ferroptosis;Protein digestion and absorption,NA,Risk category of Japanese OTC drugs [BR:br08312(D03636)]; Third-class OTC drugs;  Inorganic and organic chemicals;   Cystine;    D03636  Cystine (USAN/INN);Drugs listed in the Japanese Pharmacopoeia [BR:br08311(D03636)]; Chemicals;  D03636  L-Cystine,1.8.1.6;1.8.4.3;1.8.4.4;4.4.1.1;4.4.1.13;4.4.1.35,R00892 R01113 R02408 R02409
lactic acid,cpd:C01207,"3-(3,4-Dihydroxyphenyl)lactate;3,4-Dihydroxyphenyllactic acid",C9H10O5,NA,NA,NA,NA,NA
lactic acid,cpd:C01420,Cystine;Dicysteine;alpha-Diamino-beta-dithiolactic acid,C6H12N2O4S2,NA,NA,Compounds with biological roles [BR:br08001]; Peptides;  Amino acids;   Other amino acids;    C01420  Cystine,1.8.4.4,R01109
lactic acid,cpd:C01432,Lactate;Lactic acid;2-Hydroxypropanoic acid;2-Hydroxypropionic acid,C3H6O3,NA,NA,"Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D00111)]; G GENITO URINARY SYSTEM AND SEX HORMONES;  G01 GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS;   G01A ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS;    G01AD Organic acids;     G01AD01 Lactic acid;      D00111  Lactic acid (JP18/USP) &lt;JP&gt;;Therapeutic category of drugs in Japan [BR:br08301(D00111)]; 7  Agents not mainly for therapeutic purpose;  71  Dispensing medicines;   714  Flavorings, deodorants, coloring agents;    7149  Others;     D00111  Lactic acid (JP18/USP);Risk category of Japanese OTC drugs [BR:br08312(D00111)]; Third-class OTC drugs;  Inorganic and organic chemicals;   Lactic acid;    D00111  Lactic acid (JP18/USP);Drugs listed in the Japanese Pharmacopoeia [BR:br08311(D00111)]; Chemicals;  D00111  Lactic acid",1.1.1.436;3.5.1.124,R11562 R11563 R11564 R11676
lactic acid,cpd:C05568,Imidazole lactate;Imidazole lactic acid;2-Hydroxy-3-(1H-imidazol-5-yl)-propanoic acid,C6H8N2O3,Histidine metabolism;Metabolic pathways,NA,NA,NA,R04876
Lignoceric acid NIST,NA,NA,NA,NA,NA,NA,NA,NA
L-lysine,cpd:C00047,"L-Lysine;Lysine acid;2,6-Diaminohexanoic acid",C6H14N2O2,"Lysine biosynthesis;Lysine degradation;D-Amino acid metabolism;Biotin metabolism;Tropane, piperidine and pyridine alkaloid biosynthesis;Aminoacyl-tRNA biosynthesis;Biosynthesis of various other secondary metabolites;Biosynthesis of plant secondary metabolites;Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;ABC transporters;Protein digestion and absorption","Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine;Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine;Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine;Lysine degradation, lysine => saccharopine => acetoacetyl-CoA;Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine;Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine;Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine;Ethynylserine biosynthesis, lysine => ethynylserine;Aerobactin biosynthesis, lysine => aerobactin;Lysine degradation, bacteria, L-lysine => succinate;Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA;Lysine degradation, bacteria, L-lysine => D-lysine => succinate",Compounds with biological roles [BR:br08001]; Peptides;  Amino acids;   Common amino acids;    C00047  Lysine (Lys);Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D02304)]; B BLOOD AND BLOOD FORMING ORGANS;  B05 BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS;   B05X I.V. SOLUTION ADDITIVES;    B05XB Amino acids;     B05XB03 Lysine;      D02304  Lysine (USAN/INN);Risk category of Japanese OTC drugs [BR:br08312(D02304)]; Third-class OTC drugs;  Inorganic and organic chemicals;   Lysine;    D02304  Lysine (USAN/INN),1.4.1.15;1.4.1.18;1.4.3.14;1.4.3.20;1.5.1.7;1.5.1.8;1.5.1.16;1.5.3.4;1.13.12.2;1.14.13.59;1.14.20.-;2.1.3.8;2.1.4.3;2.3.1.32;2.3.1.306;2.6.1.36;2.6.1.71;2.6.1.105;3.4.13.4;3.4.14.13;3.5.1.12;3.5.1.17;3.5.1.130;3.5.2.11;3.5.-.-;4.1.1.18;4.1.1.20;4.3.1.28;4.3.2.8;5.1.1.5;5.1.1.10;5.4.3.2;5.4.99.58;6.1.1.6;6.3.2.7;6.3.2.11;6.3.2.20;6.3.2.59;6.3.4.19,R00445 R00446 R00447 R00448 R00449 R00451 R00452 R00453;R00454 R00457 R00458 R00459 R00460 R00461 R00462 R00463;R00545 R00612 R00715 R00716 R00910 R00911 R01077 R01396;R01620 R02786 R03095 R03658 R07598 R07646 R08125 R09597;R09779 R10010 R10011 R10054 R10277 R10699 R11190 R11862;R12407 R12506
L-lysine,cpd:C00449,"N6-(L-1,3-Dicarboxypropyl)-L-lysine;Saccharopine;L-Saccharopine;N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid",C11H20N2O6,Lysine biosynthesis;Lysine degradation;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids,"Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine;Lysine degradation, lysine => saccharopine => acetoacetyl-CoA",NA,1.5.1.7;1.5.1.8;1.5.1.9;1.5.1.10;1.5.3.18,R00715 R00716 R02313 R02315 R09495
L-lysine,cpd:C01028,N6-Hydroxy-L-lysine,C6H14N2O3,Biosynthesis of various other secondary metabolites;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments,"Aerobactin biosynthesis, lysine => aerobactin",NA,1.14.13.59;2.3.1.102,R00448 R03168
L-lysine,cpd:C01211,"Procollagen 5-hydroxy-L-lysine;Procollagen L-erythro-5-hydroxylysine;[Procollagen]-(2S,5R)-5-hydroxy-L-lysine",C7H13N3O3R2,Lysine degradation;Metabolic pathways,NA,NA,1.14.11.4;2.4.1.50,R03376 R03380
L-lysine,cpd:C01242,[Protein]-S8-aminomethyldihydrolipoyllysine;[H-protein]-S-aminomethyldihydrolipoyllysine;S-Aminomethyldihydrolipoylprotein;[Glycine-cleavage complex H protein]-S-aminomethyl-N6-dihydrolipoyl-L-lysine;[GCSH]-S-aminomethyl-N6-dihydrolipoyl-L-lysine;[GcvH]-S-aminomethyl-N6-dihydrolipoyl-L-lysine,C9H19N2OS2R,"Glycine, serine and threonine metabolism;Lipoic acid metabolism;Metabolic pathways",Glycine cleavage system,NA,1.4.4.2;2.1.2.10,R03425 R04125
L-lysine,cpd:C01259,"(3S)-3-Hydroxy-N6,N6,N6-trimethyl-L-lysine",C9H21N2O3,Lysine degradation;Metabolic pathways,NA,NA,1.14.11.8;4.1.2.-,R03284 R03451
L-lysine,cpd:C01997,Histone N6-acetyl-L-lysine;Acetylhistone,C9H15N3O3R2,NA,NA,NA,2.3.1.48;2.3.1.286,R03552 R10633
L-lysine,cpd:C02051,Lipoylprotein;[H-protein]-lipoyllysine;[GCSH]-N6-lipoyl-L-lysine;[GcvH]-N6-lipoyl-L-lysine;[Glycine cleavage system H]-N6-lipoyl-L-lysine;[Glycine-cleavage complex H protein]-N6-lipoyl-L-lysine,C8H14NOS2R,"Glycine, serine and threonine metabolism;Lipoic acid metabolism;Metabolic pathways",Glycine cleavage system,NA,1.4.4.2;1.8.1.4;2.3.1.200;6.3.1.20,R03425 R03815 R12426 R12433
L-lysine,cpd:C02188,Protein lysine;Peptidyl-L-lysine;[Protein]-L-lysine,C7H13N3O2R2,Lysine degradation;Metabolic pathways,NA,NA,1.4.3.13;1.14.11.4;1.14.11.27;1.14.11.63;1.14.11.65;1.14.11.67;1.14.99.66;2.1.1.59;2.1.1.60;2.1.1.354;2.1.1.355;2.1.1.356;2.1.1.357;2.1.1.359;2.1.1.360;2.1.1.361;2.1.1.364;2.1.1.367;2.1.1.368;2.1.1.369;2.1.1.370;2.1.1.371;2.1.1.372;2.3.1.286;2.6.1.121;3.5.1.119;3.5.1.124;6.3.1.19,R03376 R03875 R03876 R04239 R09511 R10056 R10634 R11207;R11208 R11563 R12315 R12461 R12462 R12464 R12935 R12948;R12949 R12952
L-lysine,cpd:C02415,Histone-L-lysine,C7H13N3O2R2,NA,NA,NA,2.3.1.48;2.3.1.286,R03552 R03938 R10633
L-lysine,cpd:C02444,N6-Acyl-L-lysine,C7H13N2O3R,NA,NA,NA,3.5.1.17,R00545
L-lysine,cpd:C02727,N6-Acetyl-L-lysine,C8H16N2O3,Lysine degradation;Metabolic pathways,NA,NA,2.3.1.32;2.3.1.306;2.6.1.65;3.5.1.17,R00454 R00458 R01620 R04029
L-lysine,cpd:C02728,N6-Methyl-L-lysine,C7H16N2O2,NA,NA,NA,1.5.3.4,R00612
L-lysine,cpd:C02816,Calmodulin L-lysine,C7H13N3O2R2,NA,NA,NA,2.1.1.60,R04062
L-lysine,cpd:C02837,"L-Lysine 1,6-lactam;L-2-Aminohexano-6-lactam;L-alpha-Aminocaprolactam;(S)-2-Aminohexano-6-lactam",C6H12N2O,NA,NA,NA,3.5.2.11;5.1.1.15,R00463 R04736
L-lysine,cpd:C02972,Dihydrolipoylprotein;[H-protein]-dihydrolipoyllysine;[GCSH]-N6-[(R)-dihydrolipoyl]-L-lysine;[GcvH]-N6-[(R)-dihydrolipoyl]-L-lysine;[Glycine cleavage system H]-N6-[(R)-dihydrolipoyl]-L-lysine,C8H16NOS2R,"Glycine, serine and threonine metabolism;Lipoic acid metabolism;Metabolic pathways;Biosynthesis of cofactors","Glycine cleavage system;Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H;Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H;Lipoic acid biosynthesis, animals and bacteria, octanoyl-ACP => dihydrolipoyl-H => dihydrolipoyl-E2",NA,1.8.1.4;2.1.2.10;2.8.1.8,R03815 R04125 R12424 R12432 R12691
L-lysine,cpd:C03105,Cytochrome c L-lysine,C7H13N3O2R2,NA,NA,NA,2.1.1.59,R04145
L-lysine,cpd:C03318,[alpha-Tubulin]-L-lysine,C7H13N3O2R2,NA,NA,NA,2.3.1.108,R04192
L-lysine,cpd:C03366,5-Phosphooxy-L-lysine;(5R)-5-Phosphooxy-L-lysine;5-Phosphonooxy-L-lysine;O-Phosphohydroxy-L-lysine;(5R)-5-Phosphonooxy-L-lysine,C6H15N2O6P,Lysine degradation;Metabolic pathways,NA,NA,2.7.1.81;4.2.3.134,R03378 R10270
L-lysine,cpd:C03702,Histone N6-methyl-L-lysine,C8H15N3O2R2,NA,NA,NA,NA,R03938
L-lysine,cpd:C03793,"N6,N6,N6-Trimethyl-L-lysine",C9H20N2O2,Lysine degradation;Metabolic pathways,NA,NA,1.14.11.8;3.4.-.-,R03451 R04313
L-lysine,cpd:C03941,Calmodulin N6-methyl-L-lysine,C8H15N3O2R2,NA,NA,NA,2.1.1.60,R04062
L-lysine,cpd:C03955,N6-Acetyl-N6-hydroxy-L-lysine;N6-Acetyl-N6-hydroxylysine,C8H16N2O4,Biosynthesis of various other secondary metabolites;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments,"Aerobactin biosynthesis, lysine => aerobactin",NA,2.3.1.102;6.3.2.38;6.3.2.39,R03168 R10090 R10091
L-lysine,cpd:C04020,D-Lysopine;N2-(D-1-Carboxyethyl)-L-lysine;Lysopine,C9H18N2O4,Lysine degradation,NA,NA,1.5.1.16,R00452
L-lysine,cpd:C04061,Cytochrome c N6-methyl-L-lysine,C8H15N3O2R2,NA,NA,NA,2.1.1.59,R04145
L-lysine,cpd:C04149,[alpha-Tubulin]-N6-acetyl-L-lysine,C9H15N3O3R2,NA,NA,NA,2.3.1.108,R04192
L-lysine,cpd:C04211,N(6)-[(Indol-3-yl)acetyl]-L-lysine;N6-[(Indol-3-yl)acetyl]-L-lysine,C16H21N3O3,NA,NA,NA,6.3.2.20,R03095
L-lysine,cpd:C04419,Carboxybiotin-carboxyl-carrier protein;[Biotin carboxyl-carrier protein]-carboxybiotin-N6-L-lysine;[Biotin carboxyl-carrier protein]-N6-carboxybiotinyl-L-lysine,C18H26N5O6SR2,NA,NA,NA,2.1.3.15;6.3.4.14,R04385 R04386
L-lysine,cpd:C04487,5-(D-Galactosyloxy)-L-lysine-procollagen;Procollagen 5-(D-galactosyl)-L-lysine;Procollagen 5-(D-galactosyloxy)-L-lysine;Procollagen beta-D-galactosyl-L-hydroxylysine,C13H23N3O8R2,Lysine degradation;Metabolic pathways,NA,NA,2.4.1.50;2.4.1.66,R03380 R04491
L-lysine,cpd:C04679,Protein N6-[(R)-4-amino-2-hydroxybutyl]-L-lysine;[eIF5A-precursor]-hypusine,C11H22N4O3R2,NA,NA,NA,1.14.99.29,R04437
L-lysine,cpd:C04700,UDP-N-acetylmuramoyl-L-alanyl-alpha-D-glutamyl-L-lysine,C34H55N7O24P2,NA,NA,NA,NA,NA
L-lysine,cpd:C04759,"1,2-D-Glucosyl-5-D-(galactosyloxy)-L-lysine-procollagen;Procollagen alpha-D-glucosyl-1,2-beta-D-galactosyl-L-hydroxylysine",C19H33N3O13R2,NA,NA,NA,2.4.1.66,R04491
L-lysine,cpd:C04876,N-Acetyl-D-glucosaminyl-N-acetylmuramoyl-L-Ala-D-glutamyl-6-carboxy-L-lysine,C33H54N6O20,NA,NA,NA,NA,NA
L-lysine,cpd:C05341,beta-Alanyl-L-lysine,C9H19N3O3,beta-Alanine metabolism;Metabolic pathways,NA,NA,3.4.13.4;6.3.2.11,R00910 R00911
L-lysine,cpd:C05544,Protein N6-methyl-L-lysine,C8H15N3O2R2,Lysine degradation;Metabolic pathways,NA,NA,1.14.11.27;1.14.11.65;1.14.11.66;1.14.11.67;1.14.11.68;1.14.11.69;1.14.99.66;2.1.1.59;2.1.1.60;2.1.1.354;2.1.1.355;2.1.1.356;2.1.1.357;2.1.1.359;2.1.1.360;2.1.1.361;2.1.1.362;2.1.1.364;2.1.1.367;2.1.1.368;2.1.1.369;2.1.1.370;2.1.1.371;2.1.1.372,R03875 R04866 R09510 R09511 R12459 R12463 R12464
L-lysine,cpd:C05545,"Protein N6,N6-dimethyl-L-lysine",C9H17N3O2R2,Lysine degradation;Metabolic pathways,NA,NA,1.14.11.27;1.14.11.65;1.14.11.66;1.14.11.67;1.14.11.68;1.14.11.69;1.14.99.66;2.1.1.59;2.1.1.60;2.1.1.354;2.1.1.355;2.1.1.356;2.1.1.357;2.1.1.359;2.1.1.360;2.1.1.362;2.1.1.366;2.1.1.368;2.1.1.370;2.1.1.371;2.1.1.372,R04866 R04867 R09510 R10056 R12460 R12462 R12463
L-lysine,cpd:C05546,"Protein N6,N6,N6-trimethyl-L-lysine",C10H20N3O2R2,Lysine degradation;Metabolic pathways,NA,NA,1.14.11.66;1.14.11.67;1.14.11.68;1.14.11.69;2.1.1.59;2.1.1.60;2.1.1.354;2.1.1.355;2.1.1.356;2.1.1.359;2.1.1.360;2.1.1.366;2.1.1.372;3.4.-.-,R04313 R04867 R12459 R12460 R12461
L-lysine,cpd:C05552,Biocytin;N6-D-Biotinyl-L-lysine;epsilon-N-Biotinyl-L-lysine,C16H28N4O4S,Biotin metabolism;Metabolic pathways;Vitamin digestion and absorption,NA,NA,3.4.-.-;3.5.1.12,R01077 R04869
